corpus,row_kind,frontier,run_id,run_path,artifact_family,phase,date_utc,scenario,regime,shape,source_status,summary_path,metadata_path,tflite_path,compiled_tflite_path,exec_path,param_path,patchspec_path,usbmon_log_path,usbmon_summary_path,dut_log_path,admission_outcome,hash_eq_target,failure_mode,firmware_path,anchor_ref,target_ref,notes
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p32/h8_w96,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p32,h8_w96,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p32/targets/h8_w96/conv2d_8x96x32_to_32_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p32/targets/h8_w96/conv2d_8x96x32_to_32_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p32/targets/h8_w96/conv2d_8x96x32_to_32_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p32/h8_w96/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p32/h8_w96/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p32/anchor/conv2d_8x128x32_to_32_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p32/targets/h8_w96/conv2d_8x96x32_to_32_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w100,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w100,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w100/conv2d_8x100x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w100/conv2d_8x100x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w100/conv2d_8x100x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w100/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w100/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w100/conv2d_8x100x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w104,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w104,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w104/conv2d_8x104x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w104/conv2d_8x104x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w104/conv2d_8x104x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w104/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w104/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w104/conv2d_8x104x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w108,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w108,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w108/conv2d_8x108x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w108/conv2d_8x108x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w108/conv2d_8x108x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w108/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w108/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w108/conv2d_8x108x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w112,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w112,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w112/conv2d_8x112x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w112/conv2d_8x112x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w112/conv2d_8x112x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w112/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w112/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w112/conv2d_8x112x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w116,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w116,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w116/conv2d_8x116x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w116/conv2d_8x116x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w116/conv2d_8x116x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w116/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w116/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w116/conv2d_8x116x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w120,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w120,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w120/conv2d_8x120x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w120/conv2d_8x120x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w120/conv2d_8x120x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w120/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w120/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w120/conv2d_8x120x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w124,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w124,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w124/conv2d_8x124x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w124/conv2d_8x124x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w124/conv2d_8x124x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w124/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w124/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w124/conv2d_8x124x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w128,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w128,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w128/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w128/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w132,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w132,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w132/conv2d_8x132x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w132/conv2d_8x132x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w132/conv2d_8x132x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w132/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w132/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w132/conv2d_8x132x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w136,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w136,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w136/conv2d_8x136x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w136/conv2d_8x136x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w136/conv2d_8x136x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w136/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w136/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w136/conv2d_8x136x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w140,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w140,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w140/conv2d_8x140x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w140/conv2d_8x140x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w140/conv2d_8x140x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w140/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w140/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w140/conv2d_8x140x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w144,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w144,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w144/conv2d_8x144x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w144/conv2d_8x144x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w144/conv2d_8x144x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w144/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w144/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w144/conv2d_8x144x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w148,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w148,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w148/conv2d_8x148x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w148/conv2d_8x148x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w148/conv2d_8x148x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w148/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w148/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w148/conv2d_8x148x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
conv_phase4_7,case,00_trace_contract,phase4-conv2d-k3-completion-demo-20260316T101726Z,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w152,phase6_conv2d_k3_h8_corridor_6496_v1,phase4_7,2026-03-16T10:17:26Z,historical_case,p64,h8_w152,present,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w152/conv2d_8x152x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w152/conv2d_8x152x64_to_64_k3_s1_same_quant.tflite,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w152/conv2d_8x152x64_to_64_k3_s1_same_quant_edgetpu.tflite,,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w152/target_param_stream.bin,/home/rpc/coral-re-autoresearch/arsenal/coral-rusb-replay-src/traces/analysis/phase4-conv2d-k3-completion-demo-20260316T101726Z/p64/h8_w152/eo.patchspec,,,,unknown,unknown,summary_missing,,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/anchor/conv2d_8x128x64_to_64_k3_s1_same_quant.metadata.json,/home/bhav/Documents/experiments/rngcnr-gh/coral-usb-oxidized/templates/phase6_conv2d_k3_h8_corridor_6496/p64/targets/h8_w152/conv2d_8x152x64_to_64_k3_s1_same_quant.metadata.json,completion-demo case with per-case EO artifacts only
